payload_len,alpha,non_alpha,attack_feature,label
60,83.33333333,16.66666667,60000,1
72,84.72222222,15.27777778,60000,1
38,65.78947368,34.21052632,60000,1
50,90,10,90000,1
81,79.01234568,20.98765432,69000,1
68,82.35294118,17.64705882,60000,1
130,86.92307692,13.07692308,90000,1
224,82.58928571,17.41071429,270000,1
74,83.78378378,16.21621622,60000,1
54,85.18518519,14.81481481,60000,1
29,79.31034483,20.68965517,30000,1
81,82.71604938,17.28395062,60000,1
99,83.83838384,16.16161616,60000,1
79,78.48101266,21.51898734,39000,1
54,87.03703704,12.96296296,60000,1
211,77.72511848,22.27488152,60000,1
125,86.4,13.6,90000,1
116,84.48275862,15.51724138,90000,1
225,74.66666667,25.33333333,90000,1
60,80,20,30000,1
45,75.55555556,24.44444444,60000,1
47,82.9787234,17.0212766,60000,1
40,85,15,60000,1
64,89.0625,10.9375,90000,1
42,80.95238095,19.04761905,60000,1
37,81.08108108,18.91891892,60000,1
112,77.67857143,22.32142857,60000,1
51,70.58823529,29.41176471,60000,1
55,89.09090909,10.90909091,90000,1
104,86.53846154,13.46153846,60000,1
19,73.68421053,26.31578947,30000,1
36,83.33333333,16.66666667,60000,1
98,88.7755102,11.2244898,30000,1
25,84,16,30000,1
79,68.35443038,31.64556962,30000,1
144,70.13888889,29.86111111,30000,1
110,84.54545455,15.45454545,90000,1
47,68.08510638,31.91489362,60000,1
217,76.03686636,23.96313364,60000,1
48,70.83333333,29.16666667,60000,1
200,75,25,30000,1
211,82.93838863,17.06161137,60000,1
153,69.93464052,30.06535948,60000,1
71,84.50704225,15.49295775,30000,1
62,88.70967742,11.29032258,12.72727273,1
87,72.4137931,27.5862069,30000,1
73,72.60273973,27.39726027,69000,1
56,82.14285714,17.85714286,60000,1
23,78.26086957,21.73913043,30000,1
83,73.4939759,26.5060241,69000,1
22,86.36363636,13.63636364,15.78947368,1
100,82,18,30000,1
47,82.9787234,17.0212766,60000,1
16,87.5,12.5,30000,1
88,84.09090909,15.90909091,30000,1
191,82.72251309,17.27748691,90000,1
47,85.10638298,14.89361702,60000,1
53,79.24528302,20.75471698,30000,1
132,90.15151515,9.848484848,10.92436975,1
75,82.66666667,17.33333333,60000,1
227,54.62555066,16.29955947,30000,1
42,78.57142857,21.42857143,60000,1
124,84.67741935,15.32258065,90000,1
130,86.92307692,13.07692308,120000,1
118,74.57627119,25.42372881,30000,1
48,79.16666667,20.83333333,60000,1
122,72.13114754,27.86885246,30000,1
122,81.96721311,18.03278689,120000,1
42,78.57142857,21.42857143,90000,1
25,76,24,31.57894737,1
88,77.27272727,22.72727273,120000,1
104,76.92307692,23.07692308,60000,1
89,87.64044944,12.35955056,90000,1
134,86.56716418,13.43283582,90000,1
24,66.66666667,33.33333333,30000,1
212,72.64150943,27.35849057,60000,1
85,78.82352941,21.17647059,30000,1
110,81.81818182,18.18181818,60000,1
69,84.05797101,15.94202899,60000,1
43,79.06976744,20.93023256,30000,1
99,80.80808081,19.19191919,30000,1
135,74.81481481,25.18518519,30000,1
97,84.53608247,15.46391753,90000,1
45,73.33333333,26.66666667,60000,1
18,77.77777778,22.22222222,28.57142857,1
81,79.01234568,20.98765432,60000,1
74,72.97297297,27.02702703,69000,1
73,84.93150685,15.06849315,60000,1
203,60.09852217,18.22660099,30000,1
33,57.57575758,42.42424242,60000,1
48,79.16666667,20.83333333,60000,1
36,80.55555556,19.44444444,24.13793103,1
126,86.50793651,13.49206349,90000,1
78,69.23076923,30.76923077,69000,1
114,84.21052632,15.78947368,90000,1
20,80,20,30000,1
224,75.44642857,24.55357143,90000,1
63,80.95238095,19.04761905,60000,1
63,76.19047619,23.80952381,90000,1
29,79.31034483,20.68965517,60000,1
48,79.16666667,20.83333333,30000,1
30,86.66666667,13.33333333,60000,1
20,70,30,42.85714286,1
62,80.64516129,19.35483871,60000,1
57,70.1754386,29.8245614,60000,1
70,87.14285714,12.85714286,90000,1
60,81.66666667,18.33333333,60000,1
48,79.16666667,20.83333333,30000,1
17,64.70588235,35.29411765,30000,1
88,84.09090909,15.90909091,30000,1
205,49.75609756,21.95121951,30000,1
122,78.68852459,20.49180328,90000,1
121,78.51239669,21.48760331,90000,1
62,75.80645161,24.19354839,9000,1
142,84.50704225,15.49295775,120000,1
57,80.70175439,19.29824561,60000,1
53,94.33962264,5.660377358,6,1
103,88.34951456,11.65048544,60000,1
199,75.37688442,24.62311558,30000,1
37,81.08108108,18.91891892,60000,1
64,78.125,21.875,60000,1
19,84.21052632,15.78947368,30000,1
79,78.48101266,21.51898734,60000,1
58,77.5862069,22.4137931,60000,1
64,75,25,90000,1
215,47.44186047,20.93023256,30000,1
170,73.52941176,26.47058824,60000,1
41,80.48780488,19.51219512,60000,1
63,69.84126984,30.15873016,60000,1
32,68.75,31.25,30000,1
171,90.64327485,9.356725146,90000,1
43,86.04651163,13.95348837,30000,1
121,77.68595041,22.31404959,90000,1
222,71.62162162,28.37837838,90000,1
62,75.80645161,24.19354839,90000,1
71,78.87323944,21.12676056,60000,1
90,66.66666667,33.33333333,60000,1
31,77.41935484,22.58064516,60000,1
92,89.13043478,10.86956522,30000,1
103,85.4368932,14.5631068,90000,1
119,79.83193277,20.16806723,90000,1
136,85.29411765,14.70588235,90000,1
78,79.48717949,20.51282051,60000,1
129,82.94573643,17.05426357,90000,1
85,80,20,99000,1
45,86.66666667,13.33333333,60000,1
87,79.31034483,20.68965517,30000,1
68,86.76470588,13.23529412,15.25423729,1
210,53.80952381,19.04761905,60000,1
103,84.46601942,15.53398058,60000,1
80,67.5,32.5,30000,1
174,77.01149425,22.98850575,90000,1
189,82.01058201,17.98941799,90000,1
21,76.19047619,23.80952381,30000,1
60,80,20,30000,1
47,80.85106383,19.14893617,60000,1
108,81.48148148,18.51851852,60000,1
51,62.74509804,37.25490196,60000,1
50,80,20,60000,1
136,77.20588235,22.79411765,60000,1
218,81.65137615,18.34862385,120000,1
70,87.14285714,12.85714286,90000,1
148,72.2972973,27.7027027,30000,1
53,79.24528302,20.75471698,90000,1
33,87.87878788,12.12121212,60000,1
98,86.73469388,13.26530612,90000,1
21,76.19047619,23.80952381,30000,1
56,89.28571429,10.71428571,12,1
68,77.94117647,22.05882353,60000,1
43,72.09302326,27.90697674,60000,1
125,84.8,15.2,60000,1
187,78.60962567,21.39037433,90000,1
99,84.84848485,15.15151515,60000,1
70,84.28571429,15.71428571,18.6440678,1
83,80.72289157,19.27710843,30000,1
59,81.3559322,18.6440678,30000,1
48,79.16666667,20.83333333,60000,1
104,81.73076923,18.26923077,120000,1
120,75,25,30000,1
71,85.91549296,14.08450704,90000,1
16,87.5,12.5,30000,1
206,80.09708738,19.90291262,60000,1
84,86.9047619,13.0952381,30000,1
249,72.28915663,27.71084337,129000,1
83,85.54216867,14.45783133,30000,1
124,70.96774194,29.03225806,30000,1
75,81.33333333,18.66666667,22.95081967,1
119,79.83193277,20.16806723,90000,1
252,72.22222222,27.77777778,129000,1
59,84.74576271,15.25423729,90000,1
130,80.76923077,18.46153846,90000,1
180,90,10,90000,1
168,91.07142857,8.928571429,90000,1
205,75.6097561,24.3902439,30000,1
68,73.52941176,26.47058824,60000,1
56,82.14285714,17.85714286,60000,1
51,72.54901961,27.45098039,90000,1
129,84.49612403,15.50387597,90000,1
50,70,30,60000,1
48,72.91666667,27.08333333,60000,1
51,78.43137255,21.56862745,60000,1
212,58.49056604,17.45283019,30000,1
99,74.74747475,25.25252525,90000,1
31,90.32258065,9.677419355,30000,1
214,70.56074766,29.43925234,90000,1
43,58.13953488,41.86046512,60000,1
77,77.92207792,22.07792208,90000,1
65,75.38461538,24.61538462,60000,1
125,84,16,90000,1
218,55.04587156,17.88990826,60000,1
47,78.72340426,21.27659574,30000,1
214,79.43925234,20.56074766,90000,1
19,73.68421053,26.31578947,30000,1
106,85.8490566,14.1509434,60000,1
46,82.60869565,17.39130435,90000,1
132,81.81818182,18.18181818,90000,1
116,75.86206897,24.13793103,90000,1
57,82.45614035,17.54385965,60000,1
72,72.22222222,27.77777778,39000,1
51,80.39215686,19.60784314,60000,1
122,80.32786885,18.85245902,90000,1
70,84.28571429,15.71428571,18.6440678,1
118,75.42372881,24.57627119,60000,1
109,83.48623853,16.51376147,60000,1
64,84.375,15.625,60000,1
38,76.31578947,23.68421053,31.03448276,1
91,81.31868132,18.68131868,30000,1
216,81.94444444,18.05555556,270000,1
86,82.55813953,17.44186047,120000,1
75,86.66666667,13.33333333,90000,1
94,87.23404255,12.76595745,90000,1
17,82.35294118,17.64705882,30000,1
90,88.88888889,11.11111111,30000,1
63,85.71428571,14.28571429,30000,1
61,78.68852459,21.31147541,90000,1
224,72.76785714,27.23214286,90000,1
204,72.54901961,27.45098039,60000,1
71,84.50704225,15.49295775,18.33333333,1
62,80.64516129,19.35483871,60000,1
133,76.69172932,22.55639098,120000,1
128,81.25,18.75,90000,1
126,80.15873016,19.04761905,120000,1
21,66.66666667,33.33333333,50,1
64,73.4375,26.5625,9000,1
190,77.89473684,22.10526316,90000,1
42,73.80952381,26.19047619,60000,1
153,82.35294118,17.64705882,30000,1
135,85.92592593,14.07407407,90000,1
45,77.77777778,22.22222222,60000,1
71,80.28169014,19.71830986,90000,1
103,74.75728155,25.24271845,60000,1
132,79.54545455,19.6969697,90000,1
116,75.86206897,24.13793103,90000,1
50,84,16,60000,1
170,91.17647059,8.823529412,90000,1
116,84.48275862,15.51724138,120000,1
43,81.39534884,18.60465116,60000,1
58,74.13793103,25.86206897,60000,1
45,66.66666667,33.33333333,30000,1
169,73.37278107,26.62721893,60000,1
55,76.36363636,23.63636364,90000,1
113,70.79646018,29.20353982,30000,1
33,81.81818182,18.18181818,60000,1
45,82.22222222,17.77777778,30000,1
44,88.63636364,11.36363636,60000,1
76,81.57894737,18.42105263,60000,1
34,85.29411765,14.70588235,17.24137931,1
18,66.66666667,33.33333333,30000,1
34,85.29411765,14.70588235,60000,1
142,71.12676056,28.87323944,30000,1
66,71.21212121,28.78787879,9000,1
31,87.09677419,12.90322581,60000,1
230,76.52173913,23.47826087,60000,1
57,80.70175439,19.29824561,60000,1
64,84.375,15.625,60000,1
204,60.78431373,19.11764706,60000,1
96,85.41666667,14.58333333,30000,1
31,80.64516129,19.35483871,30000,1
158,83.5443038,16.4556962,60000,1
170,90.58823529,9.411764706,90000,1
131,83.96946565,16.03053435,120000,1
79,82.27848101,17.72151899,90000,1
113,84.07079646,15.92920354,90000,1
115,86.08695652,13.91304348,90000,1
55,85.45454545,14.54545455,60000,1
50,80,20,30000,1
191,81.15183246,18.84816754,90000,1
229,72.05240175,27.94759825,120000,1
221,85.0678733,14.9321267,240000,1
109,86.23853211,13.76146789,30000,1
80,67.5,32.5,30000,1
63,79.36507937,20.63492063,90000,1
59,76.27118644,23.72881356,60000,1
42,83.33333333,16.66666667,60000,1
94,72.34042553,27.65957447,60000,1
157,73.24840764,26.75159236,60000,1
20,80,20,30000,1
115,75.65217391,24.34782609,90000,1
139,82.73381295,17.26618705,30000,1
20,75,25,30000,1
173,87.86127168,12.13872832,90000,1
223,56.95067265,16.14349776,30000,1
108,82.40740741,17.59259259,60000,1
21,76.19047619,23.80952381,30000,1
98,83.67346939,16.32653061,30000,1
34,88.23529412,11.76470588,30000,1
91,85.71428571,14.28571429,30000,1
84,88.0952381,11.9047619,90000,1
222,76.12612613,23.87387387,90000,1
127,86.61417323,13.38582677,120000,1
28,82.14285714,17.85714286,60000,1
70,88.57142857,11.42857143,90000,1
75,82.66666667,17.33333333,90000,1
213,72.76995305,27.23004695,90000,1
182,68.68131868,31.31868132,45.6,1
81,76.54320988,23.45679012,90000,1
77,81.81818182,18.18181818,60000,1
87,75.86206897,24.13793103,90000,1
49,81.63265306,18.36734694,60000,1
39,79.48717949,20.51282051,60000,1
54,81.48148148,18.51851852,60000,1
104,79.80769231,20.19230769,60000,1
127,74.80314961,24.40944882,90000,1
114,81.57894737,18.42105263,90000,1
103,77.66990291,22.33009709,60000,1
56,85.71428571,14.28571429,90000,1
118,74.57627119,25.42372881,30000,1
18,88.88888889,11.11111111,30000,1
207,49.27536232,21.73913043,30000,1
36,83.33333333,16.66666667,60000,1
84,79.76190476,20.23809524,99000,1
125,83.2,16.8,90000,1
25,64,36,30000,1
86,86.04651163,13.95348837,90000,1
52,80.76923077,19.23076923,60000,1
44,65.90909091,34.09090909,30000,1
153,84.96732026,15.03267974,60000,1
76,85.52631579,14.47368421,90000,1
67,77.6119403,22.3880597,9000,1
169,68.04733728,31.95266272,46.95652174,1
146,78.76712329,21.23287671,60000,1
56,87.5,12.5,90000,1
42,80.95238095,19.04761905,60000,1
36,86.11111111,13.88888889,60000,1
35,77.14285714,22.85714286,60000,1
66,81.81818182,18.18181818,60000,1
51,78.43137255,21.56862745,60000,1
61,85.24590164,14.75409836,60000,1
21,76.19047619,23.80952381,30000,1
36,80.55555556,19.44444444,30000,1
78,89.74358974,10.25641026,30000,1
28,64.28571429,35.71428571,30000,1
81,86.41975309,13.58024691,90000,1
88,84.09090909,15.90909091,90000,1
249,83.53413655,16.46586345,300000,1
46,82.60869565,17.39130435,60000,1
59,79.66101695,20.33898305,60000,1
176,82.95454545,17.04545455,60000,1
44,61.36363636,38.63636364,60000,1
116,81.03448276,18.96551724,60000,1
31,70.96774194,29.03225806,30000,1
52,80.76923077,19.23076923,90000,1
62,82.25806452,17.74193548,60000,1
130,85.38461538,14.61538462,60000,1
153,90.8496732,9.150326797,60000,1
43,76.74418605,23.25581395,60000,1
99,85.85858586,14.14141414,90000,1
94,73.40425532,26.59574468,60000,1
110,73.63636364,26.36363636,90000,1
223,83.40807175,16.59192825,270000,1
83,80.72289157,19.27710843,30000,1
134,84.32835821,15.67164179,120000,1
114,85.0877193,14.9122807,30000,1
44,88.63636364,11.36363636,60000,1
119,86.55462185,13.44537815,60000,1
64,84.375,15.625,60000,1
217,82.02764977,17.97235023,270000,1
50,84,16,60000,1
93,86.02150538,13.97849462,30000,1
121,78.51239669,20.66115702,90000,1
184,80.43478261,19.56521739,90000,1
73,73.97260274,26.02739726,90000,1
22,72.72727273,27.27272727,30000,1
83,85.54216867,14.45783133,60000,1
21,76.19047619,23.80952381,30000,1
68,75,25,60000,1
56,82.14285714,17.85714286,60000,1
210,72.85714286,27.14285714,60000,1
92,81.52173913,18.47826087,90000,1
68,86.76470588,13.23529412,15.25423729,1
111,81.08108108,18.91891892,60000,1
142,84.50704225,15.49295775,90000,1
84,88.0952381,11.9047619,30000,1
19,84.21052632,15.78947368,30000,1
175,81.71428571,18.28571429,90000,1
18,77.77777778,22.22222222,30000,1
110,77.27272727,22.72727273,60000,1
117,74.35897436,24.78632479,90000,1
47,89.36170213,10.63829787,90000,1
80,67.5,32.5,30000,1
37,62.16216216,37.83783784,60000,1
63,87.3015873,12.6984127,14.54545455,1
126,83.33333333,16.66666667,90000,1
102,80.39215686,19.60784314,60000,1
121,78.51239669,20.66115702,90000,1
127,84.2519685,15.7480315,90000,1
42,88.0952381,11.9047619,60000,1
38,78.94736842,21.05263158,60000,1
49,71.42857143,28.57142857,60000,1
212,71.22641509,28.77358491,90000,1
152,91.44736842,8.552631579,60000,1
63,76.19047619,23.80952381,39000,1
72,81.94444444,18.05555556,60000,1
158,72.15189873,27.84810127,60000,1
60,81.66666667,18.33333333,90000,1
20,80,20,30000,1
177,81.92090395,18.07909605,90000,1
40,85,15,60000,1
213,70.89201878,29.10798122,90000,1
78,89.74358974,10.25641026,90000,1
153,84.96732026,15.03267974,60000,1
42,78.57142857,21.42857143,90000,1
47,65.95744681,34.04255319,60000,1
48,81.25,18.75,90000,1
62,88.70967742,11.29032258,12.72727273,1
178,71.91011236,28.08988764,60000,1
59,79.66101695,20.33898305,60000,1
125,87.2,12.8,90000,1
94,85.10638298,14.89361702,30000,1
84,83.33333333,16.66666667,30000,1
156,89.74358974,10.25641026,60000,1
156,72.43589744,27.56410256,60000,1
250,83.6,16.4,300000,1
35,88.57142857,11.42857143,60000,1
79,82.27848101,17.72151899,60000,1
66,77.27272727,22.72727273,30000,1
63,84.12698413,15.87301587,60000,1
48,83.33333333,16.66666667,60000,1
20,80,20,30000,1
73,80.82191781,19.17808219,30000,1
19,84.21052632,15.78947368,30000,1
18,77.77777778,22.22222222,30000,1
129,87.59689922,12.40310078,90000,1
95,73.68421053,26.31578947,30000,1
121,81.81818182,18.18181818,60000,1
59,81.3559322,18.6440678,60000,1
53,86.79245283,13.20754717,90000,1
94,81.91489362,18.08510638,90000,1
58,68.96551724,31.03448276,90000,1
33,90.90909091,9.090909091,30000,1
218,55.04587156,17.88990826,60000,1
214,49.06542056,20.56074766,30000,1
114,85.0877193,14.9122807,30000,1
34,85.29411765,14.70588235,60000,1
216,76.38888889,23.61111111,60000,1
119,81.51260504,18.48739496,60000,1
120,80,20,90000,1
49,79.59183673,20.40816327,30000,1
80,86.25,13.75,90000,1
83,71.08433735,28.91566265,30000,1
21,76.19047619,23.80952381,30000,1
59,83.05084746,16.94915254,90000,1
22,63.63636364,36.36363636,57.14285714,1
63,74.6031746,25.3968254,90000,1
33,87.87878788,12.12121212,60000,1
58,81.03448276,18.96551724,60000,1
19,78.94736842,21.05263158,30000,1
254,42.91338583,17.32283465,39000,1
112,83.03571429,16.96428571,90000,1
121,85.12396694,14.87603306,90000,1
146,73.97260274,26.02739726,60000,1
160,85,15,30000,1
53,83.01886792,16.98113208,90000,1
85,69.41176471,30.58823529,30000,1
119,86.55462185,13.44537815,60000,1
75,78.66666667,21.33333333,60000,1
47,89.36170213,10.63829787,90000,1
89,85.39325843,14.60674157,90000,1
125,84.8,15.2,60000,1
125,86.4,13.6,60000,1
97,82.4742268,17.5257732,90000,1
88,85.22727273,14.77272727,30000,1
49,67.34693878,32.65306122,60000,1
26,65.38461538,34.61538462,60000,1
114,71.05263158,28.94736842,30000,1
125,87.2,12.8,90000,1
169,73.96449704,26.03550296,60000,1
38,55.26315789,44.73684211,30000,1
50,86,14,16.27906977,1
31,83.87096774,16.12903226,60000,1
70,82.85714286,17.14285714,60000,1
46,91.30434783,8.695652174,90000,1
63,77.77777778,22.22222222,60000,1
42,90.47619048,9.523809524,90000,1
46,76.08695652,23.91304348,60000,1
62,69.35483871,30.64516129,60000,1
63,88.88888889,11.11111111,90000,1
20,70,30,42.85714286,1
99,81.81818182,18.18181818,30000,1
236,84.3220339,15.6779661,270000,1
224,75.44642857,24.55357143,90000,1
54,85.18518519,14.81481481,60000,1
117,86.32478632,13.67521368,90000,1
121,84.29752066,15.70247934,120000,1
31,70.96774194,29.03225806,30000,1
69,89.85507246,10.14492754,30000,1
58,82.75862069,17.24137931,90000,1
104,79.80769231,20.19230769,60000,1
21,76.19047619,23.80952381,30000,1
46,84.7826087,15.2173913,60000,1
20,80,20,30000,1
117,82.90598291,17.09401709,90000,1
52,78.84615385,21.15384615,60000,1
36,83.33333333,16.66666667,60000,1
120,84.16666667,15.83333333,90000,1
204,61.76470588,17.15686275,60000,1
93,86.02150538,13.97849462,30000,1
42,80.95238095,19.04761905,60000,1
121,84.29752066,15.70247934,120000,1
235,73.19148936,26.80851064,90000,1
61,63.93442623,36.06557377,90000,1
40,87.5,12.5,60000,1
149,83.89261745,16.10738255,90000,1
78,82.05128205,17.94871795,90000,1
110,81.81818182,18.18181818,60000,1
46,84.7826087,15.2173913,60000,1
88,68.18181818,31.81818182,60000,1
22,63.63636364,36.36363636,57.14285714,1
126,83.33333333,16.66666667,90000,1
32,84.375,15.625,60000,1
57,80.70175439,19.29824561,60000,1
124,83.87096774,16.12903226,90000,1
116,83.62068966,16.37931034,90000,1
118,83.05084746,16.94915254,90000,1
79,81.01265823,18.98734177,90000,1
27,85.18518519,14.81481481,60000,1
73,80.82191781,19.17808219,60000,1
122,78.68852459,21.31147541,90000,1
63,77.77777778,22.22222222,60000,1
104,75,25,60000,1
101,73.26732673,26.73267327,90000,1
232,52.15517241,17.24137931,60000,1
61,78.68852459,21.31147541,60000,1
51,78.43137255,21.56862745,60000,1
84,73.80952381,26.19047619,69000,1
231,74.02597403,25.97402597,90000,1
81,82.71604938,17.28395062,30000,1
199,82.91457286,17.08542714,90000,1
49,79.59183673,20.40816327,60000,1
65,80,20,60000,1
157,89.17197452,10.82802548,60000,1
72,76.38888889,23.61111111,90000,1
17,70.58823529,29.41176471,30000,1
119,86.55462185,13.44537815,60000,1
74,83.78378378,16.21621622,60000,1
101,83.16831683,16.83168317,60000,1
71,87.32394366,12.67605634,90000,1
23,82.60869565,17.39130435,21.05263158,1
33,78.78787879,21.21212121,60000,1
111,87.38738739,12.61261261,60000,1
192,81.25,18.75,90000,1
47,80.85106383,19.14893617,60000,1
46,65.2173913,34.7826087,30000,1
58,79.31034483,20.68965517,60000,1
25,76,24,31.57894737,1
56,83.92857143,16.07142857,60000,1
83,80.72289157,19.27710843,30000,1
56,78.57142857,21.42857143,60000,1
94,87.23404255,12.76595745,60000,1
218,58.25688073,16.51376147,30000,1
171,72.51461988,27.48538012,60000,1
45,82.22222222,17.77777778,30000,1
117,87.17948718,12.82051282,120000,1
88,80.68181818,19.31818182,120000,1
234,71.36752137,28.63247863,99000,1
118,74.57627119,25.42372881,30000,1
65,73.84615385,26.15384615,39000,1
54,83.33333333,16.66666667,60000,1
72,77.77777778,22.22222222,60000,1
55,90.90909091,9.090909091,10,1
47,65.95744681,34.04255319,60000,1
94,88.29787234,11.70212766,60000,1
72,79.16666667,20.83333333,90000,1
79,83.5443038,16.4556962,60000,1
83,84.3373494,15.6626506,30000,1
45,73.33333333,26.66666667,60000,1
121,81.81818182,18.18181818,60000,1
39,89.74358974,10.25641026,60000,1
42,78.57142857,21.42857143,60000,1
121,85.95041322,14.04958678,90000,1
134,87.31343284,12.68656716,90000,1
222,83.33333333,16.66666667,270000,1
134,85.07462687,14.92537313,90000,1
65,75.38461538,24.61538462,39000,1
24,79.16666667,20.83333333,26.31578947,1
104,75,25,60000,1
22,68.18181818,31.81818182,30000,1
46,76.08695652,23.91304348,60000,1
89,83.14606742,16.85393258,30000,1
112,86.60714286,13.39285714,60000,1
55,89.09090909,10.90909091,90000,1
86,86.04651163,13.95348837,30000,1
263,42.58555133,15.58935361,39000,1
216,81.94444444,18.05555556,270000,1
25,64,36,30000,1
123,83.7398374,16.2601626,90000,1
102,84.31372549,15.68627451,60000,1
33,90.90909091,9.090909091,60000,1
203,80.78817734,19.21182266,60000,1
115,84.34782609,15.65217391,90000,1
81,75.30864198,24.69135802,90000,1
166,83.73493976,16.26506024,30000,1
69,95.65217391,4.347826087,4.545454545,1
113,71.68141593,28.31858407,30000,1
60,85,15,60000,1
100,83,17,60000,1
65,75.38461538,24.61538462,90000,1
116,75.86206897,23.27586207,90000,1
132,81.81818182,18.18181818,90000,1
56,83.92857143,16.07142857,60000,1
30,90,10,60000,1
43,86.04651163,13.95348837,60000,1
45,91.11111111,8.888888889,90000,1
35,65.71428571,34.28571429,60000,1
45,82.22222222,17.77777778,30000,1
203,57.14285714,19.21182266,30000,1
43,88.37209302,11.62790698,90000,1
60,85,15,90000,1
78,83.33333333,16.66666667,90000,1
78,69.23076923,30.76923077,30000,1
88,85.22727273,14.77272727,120000,1
102,83.33333333,16.66666667,90000,1
213,59.15492958,18.30985915,60000,1
22,72.72727273,27.27272727,30000,1
72,83.33333333,16.66666667,20,1
76,81.57894737,18.42105263,60000,1
53,77.35849057,22.64150943,90000,1
101,83.16831683,16.83168317,90000,1
101,85.14851485,14.85148515,60000,1
30,90,10,60000,1
56,87.5,12.5,90000,1
132,80.3030303,18.93939394,90000,1
86,86.04651163,13.95348837,90000,1
57,80.70175439,19.29824561,60000,1
99,82.82828283,17.17171717,30000,1
50,84,16,60000,1
31,61.29032258,38.70967742,60000,1
69,89.85507246,10.14492754,90000,1
40,70,30,60000,1
213,47.88732394,21.12676056,30000,1
248,45.96774194,16.53225806,39000,1
130,78.46153846,21.53846154,60000,1
95,70.52631579,29.47368421,60000,1
93,84.94623656,15.05376344,30000,1
98,84.69387755,15.30612245,60000,1
47,74.46808511,25.53191489,60000,1
38,76.31578947,23.68421053,60000,1
94,85.10638298,14.89361702,90000,1
115,75.65217391,24.34782609,90000,1
124,80.64516129,19.35483871,120000,1
69,85.50724638,14.49275362,16.94915254,1
43,86.04651163,13.95348837,30000,1
63,84.12698413,15.87301587,60000,1
37,81.08108108,18.91891892,60000,1
89,88.76404494,11.23595506,12.65822785,1
120,82.5,17.5,60000,1
86,84.88372093,15.11627907,90000,1
204,81.37254902,18.62745098,120000,1
95,72.63157895,27.36842105,60000,1
229,83.40611354,16.59388646,300000,1
73,80.82191781,19.17808219,30000,1
201,72.63681592,27.36318408,60000,1
43,60.46511628,39.53488372,60000,1
215,70.23255814,29.76744186,90000,1
121,78.51239669,21.48760331,90000,1
183,80.32786885,19.67213115,90000,1
109,88.99082569,11.00917431,60000,1
31,77.41935484,22.58064516,60000,1
80,81.25,18.75,90000,1
139,82.73381295,17.26618705,30000,1
32,68.75,31.25,30000,1
67,73.13432836,26.86567164,39000,1
50,82,18,60000,1
48,70.83333333,29.16666667,60000,1
100,86,14,60000,1
220,56.36363636,16.81818182,30000,1
46,80.43478261,19.56521739,60000,1
30,86.66666667,13.33333333,60000,1
174,73.56321839,26.43678161,60000,1
67,85.07462687,14.92537313,90000,1
185,80,20,120000,1
55,85.45454545,14.54545455,60000,1
96,83.33333333,16.66666667,30000,1
98,82.65306122,17.34693878,90000,1
141,71.63120567,28.36879433,30000,1
65,83.07692308,16.92307692,60000,1
22,72.72727273,27.27272727,30000,1
91,82.41758242,17.58241758,30000,1
114,84.21052632,15.78947368,90000,1
81,66.66666667,33.33333333,30000,1
228,55.70175439,15.78947368,60000,1
231,56.70995671,15.58441558,60000,1
102,82.35294118,17.64705882,90000,1
61,72.13114754,27.86885246,60000,1
41,73.17073171,26.82926829,30000,1
128,75,24.21875,90000,1
87,79.31034483,20.68965517,30000,1
110,80,20,90000,1
61,78.68852459,21.31147541,60000,1
197,82.23350254,17.76649746,120000,1
212,55.66037736,18.39622642,30000,1
23,65.2173913,34.7826087,30000,1
25,92,8,60000,1
55,85.45454545,14.54545455,60000,1
222,68.91891892,31.08108108,90000,1
87,80.45977011,19.54022989,39000,1
103,75.72815534,24.27184466,60000,1
70,84.28571429,15.71428571,18.6440678,1
45,71.11111111,28.88888889,60000,1
42,66.66666667,33.33333333,60000,1
54,87.03703704,12.96296296,60000,1
69,95.65217391,4.347826087,4.545454545,1
121,86.7768595,13.2231405,90000,1
91,82.41758242,17.58241758,30000,1
137,83.94160584,16.05839416,30000,1
52,80.76923077,19.23076923,60000,1
96,82.29166667,17.70833333,30000,1
63,74.6031746,25.3968254,9000,1
58,74.13793103,25.86206897,60000,1
65,83.07692308,16.92307692,60000,1
211,49.76303318,20.85308057,30000,1
103,83.49514563,16.50485437,60000,1
111,72.97297297,27.02702703,30000,1
46,82.60869565,17.39130435,30000,1
35,88.57142857,11.42857143,60000,1
223,57.84753363,16.14349776,90000,1
15,80,20,30000,1
130,84.61538462,15.38461538,90000,1
78,82.05128205,17.94871795,60000,1
54,77.77777778,22.22222222,30000,1
198,71.71717172,28.28282828,60000,1
21,80.95238095,19.04761905,23.52941176,1
44,81.81818182,18.18181818,60000,1
116,85.34482759,14.65517241,30000,1
30,76.66666667,23.33333333,30000,1
137,75.91240876,24.08759124,60000,1
35,54.28571429,45.71428571,30000,1
204,73.52941176,26.47058824,60000,1
213,69.01408451,30.98591549,90000,1
47,65.95744681,34.04255319,60000,1
108,80.55555556,19.44444444,60000,1
23,69.56521739,30.43478261,30000,1
64,78.125,21.875,60000,1
49,85.71428571,14.28571429,60000,1
139,82.73381295,17.26618705,30000,1
36,58.33333333,41.66666667,60000,1
35,85.71428571,14.28571429,30000,1
45,77.77777778,22.22222222,60000,1
